PROLIFIC_PID,TaskOrder,trial_type,set_size,delay,target_color,orientation_change,condition,VA_response_key,VA_correct,VA_rt,trial_excluded,trial_exclusion_reason
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.5717,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.0389,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.0526,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,4.2348,True,RT outlier in SS3_D3
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.9156,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.8221,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.2791,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.1252,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.536,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,3.8035,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.0247,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.7325,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,True,SS3_D1,5.0,0.0,8.5006,True,RT outlier in SS3_D1
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.8897,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.1714,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.9429,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.0798,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.9435,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,2.7111,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,3.741,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.5442,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.9655,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.0708,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.0519,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,2.9361,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.3522,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.9875,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,2.5714,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.8262,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.4866,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.1475,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.0749,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.9222,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,5.0082,True,RT outlier in SS5_D3
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.8891,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.2882,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.1329,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.8496,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,3.5633,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.4942,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,0.9249,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,2.0841,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.5182,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.1837,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.889,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.3531,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.26,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,0.9664,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.1196,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.0202,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.7831,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.87,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.7116,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.714,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.9856,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,2.4951,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,2.1525,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.0021,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.8024,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.9925,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,2.118,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.1363,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,False,SS5_D1,6.0,0.0,2.5589,True,RT outlier in SS5_D1
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.1889,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.0102,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.0143,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.2362,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.105,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.7844,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.87,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.9186,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.1073,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.7576,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.7787,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.4902,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,2.1191,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.0428,False,
6575c6e1563027adb8f299cb,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.6775,False,
6575c6e1563027adb8f299cb,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.3783,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,3.0339,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,3.1483,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.7094,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.2162,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.6994,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,2.7813,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.963,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,1.0,RED,True,SS3_D1,5.0,0.0,1.5792,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.9149,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,3.0,RED,True,SS3_D3,5.0,0.0,0.8572,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.4829,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,1.0356,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.1183,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.4482,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.8196,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.6567,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.7686,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,0.8656,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,2.0196,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.057,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.5437,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.0828,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,1.6008,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.0662,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.917,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,1.0,RED,True,SS3_D1,5.0,0.0,1.4197,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.1194,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,3.0,RED,True,SS5_D3,5.0,0.0,0.9522,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.8555,False,
675f432df87b18ecba0964f4,2.0,practice,5.0,3.0,RED,False,SS5_D3,6.0,0.0,1.4197,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,3.0,RED,True,SS3_D3,5.0,0.0,1.0664,False,
675f432df87b18ecba0964f4,2.0,practice,3.0,1.0,RED,False,SS3_D1,6.0,0.0,2.5859,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,False,SS5_D1,6.0,0.0,1.4296,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,2.8216,True,RT outlier in SS5_D3
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,False,SS5_D1,6.0,0.0,1.5762,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.336,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,5.2018,True,RT outlier in SS5_D1
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,2.9821,True,RT outlier in SS5_D3
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.6207,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,True,SS3_D1,5.0,0.0,9.3224,True,RT outlier in SS3_D1
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.3403,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,False,SS3_D3,6.0,0.0,1.3178,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.3831,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.4835,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.8782,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,1.0504,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,0.8846,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.898,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,1.137,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.7515,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,1.0346,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,False,SS5_D1,6.0,0.0,1.3533,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,0.7889,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.6466,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.9041,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,True,SS3_D3,5.0,0.0,0.9516,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.1373,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,True,SS3_D1,5.0,0.0,0.8671,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.1166,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,False,SS3_D1,6.0,0.0,1.0098,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.6165,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,0.4565,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.6875,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.2284,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.0088,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.4914,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.7509,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.4958,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.3188,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,1.5529,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.8707,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.5065,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.1235,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,3.2347,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.036,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,True,SS3_D1,5.0,0.0,1.4365,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.9301,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.0673,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,False,SS3_D3,6.0,0.0,1.1026,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,0.6673,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,0.7753,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.0189,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.2064,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.871,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.2417,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.969,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.8355,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.619,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,1.3196,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.6682,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.8208,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.2351,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.9204,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.9855,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.8007,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,False,SS5_D1,6.0,0.0,2.4521,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.7038,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.72,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,0.6724,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.2354,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.7859,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.6238,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,True,SS3_D3,5.0,0.0,0.92,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.9855,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.3002,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.8689,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.7874,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,True,SS3_D1,5.0,0.0,0.1415,True,RT < 200ms
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.2267,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.6705,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.5872,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.2526,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.1212,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.6503,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.1699,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,1.1861,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.0522,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.4859,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.9695,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.1553,True,RT < 200ms
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.4531,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.0519,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.802,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.7528,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,False,SS3_D3,6.0,0.0,1.1374,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.1685,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.0886,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.7717,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.7846,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.6356,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.6022,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.4675,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,False,SS5_D1,6.0,0.0,1.3193,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,0.5859,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.7467,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,1.0388,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.7507,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,RED,True,SS3_D3,5.0,0.0,1.1156,False,
675f432df87b18ecba0964f4,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.687,False,
675f432df87b18ecba0964f4,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.118,False,
675f432df87b18ecba0964f4,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.9843,False,
675f432df87b18ecba0964f4,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.8512,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,3.0,1.0,RED,True,SS3_D1,5.0,0.0,4.2127,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,5.0,1.0,RED,False,SS5_D1,6.0,0.0,1.8743,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.4434,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,5.0,3.0,RED,False,SS5_D3,6.0,0.0,2.124,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.4975,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,1.4791,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.5407,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.5056,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,3.0,3.0,RED,True,SS3_D3,6.0,1.0,2.3615,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.439,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,2.1238,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.2006,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,2.625,False,
672a89bc5e3d67a9fdbdf803,2.0,practice,5.0,1.0,RED,True,SS5_D1,6.0,1.0,2.2413,False,
